ride_id,booking_date,pickup_time,city,driver_id,rider_id,vehicle_type,distance_km,fare_amount,payment_method,ride_status,driver_rating,rider_rating,surge_multiplier,promo_code_used,trip_duration_mins
RD007589,2024-09-27,18:32,Manilla,DRV0496,RDR03348,economy,9.41,17.11,Credit Card,Cancelled,4.3,,1.2,TRUE,51.6
RD004190,21/02/2024,23:52:54,Bangkok,DRV0067,RDR02628,economy,5.12,12.69,Credit Card,No-show,4.7,3.8,2.5,No,27.9
RD014954,12-01-2024,15:23:58,HCMC,DRV0113,RDR03792,Eco,2.97,4.74,Cash,Completed,4.7,3.2,1.2,No,12.6
RD010529,09/10/2024,19:45:48,jakarta,DRV0155,RDR04818,BIKE,10.29,21.24,card,completed,5.0,,1.0,Yes,31.0
RD009825,17-Mar-2024,04:16 PM,kuala lumpur,DRV0733,RDR00253,Eco,3.23,4.7,cash,Completed,4.8,,1.5,No,18.5
RD005146,10-23-2024,13:28,SG,DRV0368,RDR00268,Economy,6.66,15.03,Debit Card,No-show,4.9,4.7,1.0,No,40.2
RD008938,2024-01-17,15:36:15,Ho Chi Minh,DRV0314,RDR01996,economy,4.28,10.23,E-wallet,Completed,2.0,3.0,1.2,NO,25.4
RD009616,2024-03-15,16:56:33,Jakarta,DRV0501,RDR00374,Prem,6.4,10.26,eWallet,Completed,4.7,4.3,1.0,No,26.7
RD008701,2024-09-28,07:22:52,HCMC,DRV0470,RDR02972,Economy,1.79,7.23,CASH,Completed,3.6,5.1,1.0,yes,8.3
RD003801,21/07/2024,17:58,SG,DRV0219,RDR02545,Eco,6.84,16.7,CASH,Completed,5.2,5.0,,No,24.0
RD010382,02-19-2024,17:20:00,Ho chi minh city,,RDR03272,ECONOMY,2.11,5.19,Cash,Completed,0.0,4.7,1.0,Yes,15.0
RD003746,2024-02-09,09:47,MANILA,DRV0717,RDR02595,BIKE,2.88,10.64,Credit Card,Cancelled,6.0,4.1,1.0,No,12.7
RD009074,2024-05-07,21:56:44,KL,DRV0575,RDR04266,economy ,5.93,11.46,cash,Cancelled,5.0,2.6,1.5,Yes,26.4
RD011362,19-Feb-2024,14:45:47,Singapour,DRV0009,RDR00563,economy,5.22,11.94,cash,Completed,4.3,4.8,1.2,TRUE,20.5
RD008049,08/09/2024,13:06:36,SG,DRV0467,RDR00577,ECONOMY,3.39,7.82,CASH,Completed,3.9,5.2,2.5,Yes,13.8
RD001386,2024-06-07,07:31:01,SG,DRV0302,RDR04639,PREMIUM,2.92,6.47,card,Completed,4.7,4.1,1.5,No,15.9
RD010183,28/10/2024,20:16:39,MANILA,DRV0133,RDR00460,Premium ,6.13,17.36,E-wallet,Completed,4.9,1.2,1.8,No,23.4
RD004873,2024-09-15,18:13:18,Singapore,DRV0650,RDR02034,Premium,1.95,5.62,,Completed,5.1,5.2,1.2,No,10.8
RD000736,2024-01-11,00:10,Ho Chi Minh City,DRV0588,RDR01045,ECONOMY,5.93,12.36,Credit Card,Completed,3.7,2.8,1.5,Yes,24.0
RD005713,02-09-2024,13:10,Kuala  Lumpur,DRV0688,RDR04277,Prem,10.56,21.55,cash,Completed,4.7,5.1,2.0,No,44.2
RD005423,05-May-2024,18:14:48,singapore,DRV0464,RDR01591,Eco,5.42,14.18,card,Completed,3.7,4.2,1.0,Yes,30.1
RD004013,2024-10-29,20:43,Singapore,DRV0382,RDR01711,Bike,6.74,12.35,card,Completed,1.4,4.3,1.0,TRUE,25.4
RD002859,2024-12-01,15:51:51,Manila,DRV0592,RDR00830,economy,2.88,5.57,Cash,Completed,3.8,5.1,1.2,No,23.2
RD009897,28/09/2024,15:53:02,HCMC,DRV0657,RDR00901,Motor,6.07,9.45,Credit Card,Completed,3.2,4.2,2.0,Yes,26.3
RD004537,23/02/2024,19:18:59,Kuala Lumpur,DRV0685,RDR02680,Motorbike,5.72,13.27,E-Wallet,No-show,4.7,4.3,1.8,NO,34.8
RD004581,2024-10-11,15:49:50,BKK,DRV0643,RDR02417,bike,,3.33,Debit Card,Completed,4.8,,1.2,No,6.7
RD007656,2024-02-27,11:15:18,Ho chi minh city,DRV0631,RDR03487,ECONOMY,3.57,8.81,Card,Cancelled,4.7,4.7,1.2,No,
RD005999,2024-03-27,09:44:09,kuala lumpur,DRV0494,RDR02895,Motor,,14.19,cash,Completed,4.8,4.2,1.0,No,
RD000885,2024-12-21,10:14:27,Jakart,DRV0329,RDR02316,Eco,6.23,11.88,eWallet,Completed,3.8,3.8,1.2,No,42.3
RD009027,2024-10-25,10:01:39,Ho chi minh city,DRV0633,RDR02002,economy,12.47,23.24,Credit Card,Completed,4.8,4.9,1.2,no,68.1
RD003234,2024-08-05,01:33:37,Jakart,DRV0612,RDR02116,premium,1.18,5.9,,Completed,5.1,,1.5,TRUE,1.0
RD005602,24/12/2024,20:42:38,Bankok,DRV0025,RDR02041,Economy,3.52,10.31,CASH,COMPLETED,5.1,3.2,2.5,No,25.3
RD002418,2024-02-07,01:57 PM,singapore,DRV0487,RDR03602,Motor,8.36,14.97,Debit Card,Completed,5.0,5.2,1.2,Yes,34.0
RD005359,2024-03-28,20:35:57,,DRV0322,RDR04466,Economy,8.57,18.05,cash,Completed,4.2,3.8,1.0,No,34.1
RD011010,28/10/2024,15:35:44,bangkok,DRV0457,RDR03779,premium,2.47,6.01,wallet,Completed,4.2,4.7,1.5,no,14.1
RD004949,16-Oct-2024,03:24:25,JAKARTA,DRV0711,RDR03065,Prem,3.73,,E-wallet,completed,4.9,1.2,1.0,Yes,19.4
RD005934,2024-02-29,20:59:54,HCM,DRV0151,RDR01473,Motor,3.12,7.36,wallet,Completed,3.7,4.2,1.0,No,18.6
RD002920,2024-03-13,02:40:25,Bankok,DRV0461,RDR03608,Eco,1.68,5.71,cash,Completed,3.9,2.9,1.2,No,5.6
RD000063,04-03-2024,17:38:18,Jakarta,DRV0070,RDR04571,ECONOMY,2.03,5.03,card,Completed,3.3,5.4,1.5,NO,15.7
RD005599,2024-01-07,14:56,Kuala lumpur,DRV0765,RDR04738,Premium ,2.77,5.27,Card,Completed,4.3,4.7,1.2,Yes,13.4
RD000044,2024-07-08,16:02:16,Manila,DRV0217,RDR00505,bike,17.19,29.72,Cash,Completed,3.9,5.0,1.2,yes,63.6
RD012168,2024-06-27,09:21:20,Ho chi minh city,DRV0157,RDR01489,Prem,9.5,17.61,CASH,Cancelled,4.7,4.1,1.5,no,43.3
RD009956,2024-04-19,08:09 AM,bangkok,DRV0051,RDR04738,economy ,5.46,8.85,Credit Card,Cancelled,4.1,4.0,1.0,No,25.5
RD014085,03/03/2024,05:59 AM,Jakarta,DRV0439,RDR02428,ECONOMY,4.59,10.75,E-Wallet,Completed,5.2,2.8,1.5,No,27.6
RD006881,2024-05-30,09:49:04,bangkok,DRV0073,RDR02719,economy ,7.72,13.24,E-Wallet,COMPLETED,4.8,5.2,1.5,No,33.2
RD009159,2024-06-15,21:42:01,Bangkok,DRV0580,RDR01332,Premium ,4.1,13.83,card,Completed,4.9,2.0,2.5,,21.0
RD010217,2024-12-30,16:48:47,SG,DRV0443,RDR04477,Premium,11.26,19.43,Wallet,Completed,4.9,5.2,1.0,No,45.8
RD004402,2024-10-28,12:43:51,Singapour,DRV0458,RDR03004,ECONOMY,3.11,6.2,CASH,Completed,5.1,4.6,1.2,No,18.1
RD010805,2024-01-31,18:54:34,HCM,DRV0122,RDR02500,economy,1.76,4.67,wallet,Completed,3.2,0.7,1.0,No,9.6
RD005932,30-Apr-2024,07:22:28,KL,DRV0041,RDR00433,Premium,6.68,11.25,cash,Completed,4.8,5.4,1.0,No,19.9
RD001523,2024-03-18,09:30:15,Singapore,DRV0454,RDR01144,Motorbike,2.92,7.77,Card,Cancelled,5.3,5.0,1.0,No,10.3
RD011307,04/10/2024,09:33:43,,DRV0635,RDR02894,economy ,3.95,10.09,E-wallet,Cancelled,5.2,3.0,1.0,No,20.8
RD002563,2024-09-07,19:21,HCMC,DRV0424,RDR00674,Eco,1.76,6.51,Card,Completed,4.1,4.1,1.0,Yes,13.2
RD002129,28/10/2024,10:12:49,JAKARTA,DRV0293,RDR04664,Premium,3.21,7.59,CASH,No-show,4.7,3.3,1.0,Yes,10.6
RD001087,2024/04/04,19:27:41,bangkok,DRV0180,RDR00686,Economy,12.6,26.58,Card,completed,4.8,5.2,1.8,No,61.0
RD001963,2024-04-28,13:15:25,Kuala  Lumpur,DRV0260,RDR01196,ECONOMY,565.85,700.71,Card,Completed,4.1,5.2,2.5,yes,2932.9
RD005621,2024-12-17,17:57:50,Jakarta ,DRV0415,RDR00330,Economy,14.78,0.5,cash,No-show,4.7,,1.0,No,53.5
RD014991,2024-02-17,07:45:51,Jakarta,DRV0359,RDR04864,Motor,5.2,9.67,Card,Cancelled,5.0,4.1,1.5,No,21.9
RD012838,2024-07-22,16:20,Kuala Lumpur,DRV0433,RDR01035,economy ,1.53,6.1,Cash,No-show,4.4,4.9,1.0,No,10.3
RD003066,2024-12-01,15:48,Singapore,DRV0549,RDR04966,economy,2.93,8.42,Card,Completed,4.9,2.8,1.0,No,16.0
RD012723,10-21-2024,05:40 PM,JAKARTA,DRV0231,RDR04691,Prem,1.74,7.61,Credit Card,Completed,2.9,,1.0,No,10.5
RD013287,2024/06/10,16:56:04,Manilla,DRV0340,RDR04442,Premium ,1.77,3.75,Credit Card,Completed,3.8,4.7,1.0,No,4.7
RD003616,2024-03-14,07:15:53,Ho Chi Minh City,DRV0706,RDR01991,economy,10.24,16.8,cash,Completed,4.1,3.7,1.0,Yes,39.4
RD011374,31/05/2024,03:23:13,bangkok,DRV0353,RDR02176,PREMIUM,5.03,10.26,E-Wallet,Completed,7.0,5.2,1.2,no,
RD012364,2024-02-26,14:46:56,Kuala Lumpur,DRV0770,RDR04439,Premium,4.35,10.01,wallet,Completed,5.1,4.9,1.0,Yes,20.2
RD008291,2024-11-14,23:20,Ho Chi Minh City,DRV0095,RDR01881,Eco,2.73,6.17,card,Completed,5.0,5.2,1.0,yes,11.7
RD009069,10-28-2024,20:26:21,bangkok,DRV0292,RDR00070,economy,10.29,21.21,cash,Completed,5.2,3.0,1.0,No,57.2
RD001347,2024-10-04,13:13:02,SG,DRV0112,RDR04458,Motorbike,5.4,8.23,cash,Completed,3.6,,1.0,Yes,35.4
RD008770,2024-12-06,14:18:28,manila,DRV0017,RDR03587,PREMIUM,4.49,7.59,wallet,Cancelled,5.1,4.8,1.0,No,16.4
RD011194,2024-01-06,04:26:10,HCM,DRV0438,RDR01310,Eco,4.44,8.14,Credit Card,Completed,4.7,4.9,1.5,Yes,28.3
RD003571,2024-04-20,11:12:24,Manila,DRV0296,RDR03547,economy,18.86,29.7,cash,Completed,3.0,4.3,1.0,No,85.9
RD001122,2024-12-01,16:22:01,Kuala lumpur,DRV0394,RDR01932,Eco,19.18,28.37,Cash,Completed,4.9,5.1,1.8,YES,82.6
RD001534,10-01-2024,17:50:04,KL,DRV0117,RDR03774,economy,15.01,25.34,Cash,Completed,4.3,2.6,1.0,Yes,61.4
RD002944,2024-05-14,09:53:02,HCM,DRV0311,RDR03534,economy ,5.22,12.39,wallet,Completed,5.1,4.7,1.0,Yes,20.8
RD011829,10-25-2024,16:31:05,HCM,DRV0069,RDR00022,Eco,4.83,10.11,E-wallet,Completed,5.2,4.3,1.2,Yes,31.0
RD009361,2024-07-04,07:32:59,singapore,DRV0389,RDR01933,Economy,4.06,8.02,card,Completed,2.7,3.7,1.0,No,13.0
RD000015,2024-08-25,18:44:23,Ho Chi Minh City,DRV0799,RDR00894,Premium ,2.38,9.46,Credit Card,Completed,3.2,3.7,,Yes,8.3
RD006889,2024-06-06,19:24:46,Bankok,DRV0237,RDR04439,Motor,4.32,11.08,Card,Canceled,5.3,,1.0,No,24.3
RD011337,2024-10-16,21:25:00,Manila,DRV0191,RDR00349,Economy,6.07,11.8,Card,Cancelled,4.9,5.1,1.0,Yes,24.6
RD012465,2024-01-01,07:20:27,jakarta,DRV0479,RDR00501,Motor,7.36,11.53,Card,Completed,4.9,4.7,1.0,yes,30.4
RD014943,19/10/2024,19:47:03,Kuala Lumpur,DRV0594,RDR02572,Bike,2.84,4.08,card,Completed,4.6,4.3,1.0,NO,16.6
RD004246,2024-04-23,22:20,Singapore,DRV0492,RDR03059,Economy,4.07,9.08,Cash,Canceled,5.1,4.9,,no,15.8
RD001633,08-19-2024,19:09:28,KL,DRV0106,RDR03983,economy ,2.54,8.97,Credit Card,Completed,3.9,4.8,1.8,Yes,5.7
RD004063,2024-03-21,06:27:59,SG,DRV0002,RDR04860,economy,2.61,3.47,Debit Card,Completed,5.1,3.8,1.5,Yes,20.9
RD009376,01/02/2024,14:10:56,Ho Chi Minh City,DRV0781,RDR02188,economy,1.9,6.14,Card,Completed,5.0,4.8,1.0,Yes,7.3
RD013010,2024-04-23,09:52,Jakart,DRV0416,RDR02181,PREMIUM,5.23,12.91,card,Completed,4.1,5.3,1.0,Yes,19.9
RD011888,08-Feb-2024,23:16:43,Kuala Lumpur,DRV0483,RDR01230,ECONOMY,11.9,20.02,Credit Card,Cancelled,5.1,5.1,1.0,No,60.3
RD012460,2024-03-16,08:04:29,Kuala Lumpur,DRV0510,RDR03618,Premium,7.12,,wallet,Completed,3.1,3.4,1.8,TRUE,40.2
RD005768,2024-11-30,00:20:12,Bangkok,DRV0499,RDR01976,bike,1.32,0.5,,Completed,0.0,3.1,1.2,TRUE,
RD003015,19/05/2024,07:28 PM,Singapore,DRV0503,RDR04994,Eco,7.62,16.24,Card,Completed,4.8,,1.0,No,43.7
RD010472,09/10/2024,18:01:31,singapore,DRV0400,RDR02534,Eco,0.79,4.69,Wallet,Cancelled,4.2,,1.8,Yes,5.7
RD003729,01-Aug-2024,07:57,BKK,DRV0310,RDR01398,economy ,3.95,9.17,Credit Card,Completed,3.6,,1.0,No,22.7
RD013318,2024/09/02,07:07,MANILA,DRV0077,RDR02524,premium,0.74,2.47,Debit Card,Completed,5.1,5.2,1.5,Yes,6.6
RD000001,2024-04-27,21:27:43,JAKARTA,DRV0512,RDR04937,Premium,3.25,7.55,wallet,No-show,3.9,3.8,1.0,,13.4
RD006162,12-17-2024,20:20,Bankok,DRV0089,RDR04717,Economy,6.93,15.94,CASH,Completed,4.7,5.3,1.0,No,48.0
RD000100,2024-07-17,14:22:38,Bangkok,DRV0430,RDR04058,economy,3.8,8.2,Wallet,Completed,4.3,2.9,1.5,No,27.3
RD012062,2024-12-07,07:45 PM,HCMC,DRV0156,RDR03712,Eco,7.57,14.57,cash,Completed,2.7,3.2,1.0,no,42.2
RD008123,2024-11-25,03:36,bangkok,DRV0481,RDR01987,economy ,6.25,12.79,card,completed,4.6,4.4,1.0,No,35.6
RD014316,2024-12-28,04:39 PM,SG,DRV0081,RDR04355,Premium ,6.2,6.24,wallet,Completed,4.7,3.8,1.2,No,29.1
RD011821,2024-08-02,15:41:32,BKK,DRV0045,RDR04269,Premium ,4.88,10.63,Cash,Completed,3.4,5.0,1.2,No,24.5
RD008374,2024-01-30,01:16:37,Singapore,DRV0153,RDR03124,bike,2.31,4.98,Debit Card,Completed,4.9,,1.0,yes,16.5
RD001036,2024-04-16,17:35:09,Ho Chi Minh City,DRV0639,RDR04819,Eco,11.94,21.29,CASH,completed,5.0,5.1,2.5,Yes,54.9
RD014618,16/08/2024,08:52:36,Bangkok,DRV0378,RDR00632,Motorbike,5.57,13.11,CASH,Completed,5.2,3.8,1.2,No,20.4
RD001745,2024-02-15,21:12:44,KL,DRV0154,RDR01763,ECONOMY,10.29,21.73,CASH,Completed,5.3,,1.0,No,48.3
RD004897,2024/01/28,19:23:52,Ho Chi Minh City,DRV0733,RDR04289,Bike,3.37,10.97,card,Completed,1.3,5.1,1.2,Yes,
RD010476,2024-05-15,19:59:00,Manila,DRV0753,RDR00349,Eco,2.18,4.48,Cash,Cancelled,,3.2,,yes,1.0
RD004011,2024-04-26,07:18 AM,singapore,DRV0080,RDR04831,ECONOMY,8.12,14.03,Cash,COMPLETED,6.0,4.9,1.5,yes,45.8
RD003920,2024/01/29,08:21 PM,Ho Chi Minh,DRV0060,RDR01335,Bike,1.91,3.67,CASH,completed,4.9,3.8,1.2,Yes,8.2
RD001587,20/12/2024,12:33:27,Kuala lumpur,DRV0588,RDR02785,economy,4.04,6.1,cash,Completed,5.3,,2.5,No,18.6
RD008901,2024-07-24,07:35,bangkok,DRV0301,RDR02899,ECONOMY,10.94,14.8,cash,Completed,3.6,3.9,1.0,YES,59.3
RD004666,2024/12/06,08:41:00,Manila,DRV0620,RDR03521,economy ,3.05,9.11,Credit Card,completed,2.6,2.6,1.0,Yes,14.3
RD009605,2024-04-14,06:13 PM,jakarta,DRV0713,RDR03497,Eco,1.45,4.33,Card,Completed,5.0,0.7,2.5,No,6.2
RD006551,05-06-2024,14:09,HCMC,DRV0375,RDR03172,Eco,3.8,8.71,card,Completed,5.1,4.8,1.0,No,25.1
RD000287,2024-06-16,08:06:47,HCMC,DRV0002,RDR04577,bike,7.12,15.22,Wallet,Completed,4.7,3.0,1.5,Yes,45.3
RD013776,2024/02/29,17:07:49,KL,DRV0697,RDR01784,Prem,3.93,5.0,Cash,Completed,5.3,4.2,1.0,No,21.3
RD013464,2024/11/13,16:04:48,Jakarta,DRV0565,RDR04906,economy,2.24,3.59,CASH,Completed,5.2,1.4,1.0,No,14.5
RD014750,07/01/2024,15:06:44,Kuala Lumpur,DRV0407,RDR04987,Eco,4.52,10.0,Credit Card,Cancelled,4.9,5.4,1.2,No,18.7
RD010950,2024-08-07,17:04:22,HCMC,,RDR03870,Eco,11.13,22.4,Cash,Cancelled,3.4,1.8,1.0,No,66.0
RD013325,2024-12-22,16:05,Singapore,DRV0780,RDR02377,BIKE,2.71,8.59,Wallet,Completed,,1.9,1.2,No,9.4
RD014439,2024-10-09,23:56:15,KL,DRV0525,RDR01653,Economy,3.11,7.87,cash,Cancelled,4.9,,1.0,,12.2
RD001624,2024-06-09,08:36:35,jakarta,DRV0523,RDR00101,ECONOMY,7.81,16.12,Debit Card,Completed,5.3,3.0,1.0,No,29.1
RD013414,12/04/2024,20:06:40,SG,DRV0137,RDR03888,Economy,3.75,13.06,E-wallet,Completed,,4.2,1.0,TRUE,20.7
RD000352,2024-11-28,12:20,SG,DRV0649,RDR04901,Economy,3.22,9.71,card,Completed,4.8,3.7,1.0,yes,15.2
RD014354,21/10/2024,01:51 AM,Singapour,DRV0126,RDR01344,Bike,1.28,5.42,CASH,Completed,4.4,4.0,1.0,No,1.7
RD003617,2024/12/05,16:03:51,bangkok,DRV0360,RDR00610,economy,2.89,4.56,cash,No-show,4.7,3.3,1.0,yes,13.8
RD000567,2024/08/05,19:49:10,kuala lumpur,DRV0320,RDR03609,Premium ,2.94,8.84,Card,Completed,4.6,4.9,1.0,No,17.9
RD000915,2024-08-12,20:16,jakarta,DRV0531,RDR02926,economy ,16.32,33.57,CASH,Cancelled,2.7,4.0,1.2,No,63.5
RD004550,2024/12/08,20:39:58,bangkok,DRV0704,RDR02762,ECONOMY,5.38,11.26,Card,Completed,4.9,0.6,1.2,NO,25.1
RD005782,2024-08-20,09:48:55,Manila,DRV0079,RDR00360,Economy,4.6,11.83,E-Wallet,Completed,4.7,4.9,1.2,No,24.3
RD002958,2024-04-05,21:25:42,Manila,DRV0407,RDR00792,ECONOMY,10.23,16.55,Debit Card,Cancelled,5.0,4.0,1.0,No,53.0
RD009225,2024-09-26,15:53:14,kuala lumpur,DRV0798,RDR03744,Eco,1.92,,Wallet,Completed,3.4,5.1,1.2,No,8.5
RD007835,2024-11-13,09:22 PM,MANILA,DRV0645,RDR04135,economy,6.29,16.13,Card,Cancelled,4.1,5.2,1.5,No,15.0
RD011002,12/10/2024,07:46:43,Bankok,DRV0253,RDR01760,ECONOMY,5.08,11.0,Credit Card,Completed,4.2,5.2,1.0,FALSE,28.9
RD013959,2024-08-25,13:15:58,Kuala lumpur,DRV0485,RDR03874,Eco,2.1,6.52,CASH,Completed,5.2,3.4,1.8,No,9.3
RD007744,20-Mar-2024,11:39:29,Bangkok,DRV0336,RDR01353,Eco,1.97,5.06,card,Cancelled,4.1,3.8,1.0,Yes,6.8
RD001580,2024-04-02,13:45,Manila,DRV0447,RDR00221,ECONOMY,16.76,28.81,Wallet,Cancelled,5.3,3.1,,No,101.7
RD013888,24/10/2024,14:42:18,Bangkok,DRV0166,RDR00331,Economy,2.23,6.39,Cash,Cancelled,5.2,4.9,2.0,Yes,15.7
RD001399,2024-01-25,20:33,,DRV0221,RDR01782,Eco,1.72,3.92,CASH,Cancelled,3.6,4.6,1.0,TRUE,10.7
RD001531,23/07/2024,13:46:39,Ho Chi Minh,DRV0221,RDR03758,Premium ,3.3,5.61,Debit Card,Completed,4.9,4.2,1.0,No,18.7
RD013881,02-01-2024,01:12 PM,Jakarta,DRV0025,RDR04840,Eco,1.09,4.22,wallet,Completed,3.9,3.2,1.0,No,4.5
RD007794,2024-11-03,03:34:59,Ho chi minh city,DRV0281,RDR02917,Bike,8.85,20.75,E-Wallet,Completed,4.1,3.8,1.0,Yes,40.3
RD005351,2024-02-21,08:45,kuala lumpur,DRV0423,RDR04525,Motor,6.61,6300.09,Card,Completed,4.1,,1.0,No,36.1
RD001625,2024-09-23,10:18:43,Manila,DRV0199,RDR01318,economy ,1.86,6.71,Cash,Completed,4.8,4.0,1.5,No,7.8
RD002526,2024-02-26,21:53:59,manila,DRV0405,RDR01391,economy ,1.81,6.62,Credit Card,Completed,4.1,4.8,1.0,No,9.8
RD002228,2024-08-05,10:40:36,SG,DRV0630,RDR02897,Bike,3.96,9.08,Credit Card,Cancelled,4.3,4.6,1.8,No,25.3
RD000488,2024-05-08,17:08,Ho Chi Minh,DRV0685,RDR03108,Prem,11.67,22.8,card,Completed,7.0,2.9,1.0,Yes,48.2
RD003290,05-Nov-2024,09:52 PM,JAKARTA,DRV0609,RDR00312,BIKE,6.43,12.84,Credit Card,No-show,4.7,5.2,1.2,Yes,34.2
RD012693,08-27-2024,17:38:48,HCM,DRV0310,RDR03634,economy ,3.77,8288.6,Credit Card,Completed,4.1,,2.5,YES,22.5
RD000380,2024-05-14,17:09:08,Manila,DRV0250,RDR03172,Eco,2.61,6.76,wallet,Completed,5.3,3.2,1.2,No,21.3
RD011276,05-24-2024,07:57,Manila,DRV0131,RDR00828,Premium,2.15,8.6,wallet,Cancelled,5.3,2.8,2.5,Yes,9.6
RD002969,14-Jan-2024,11:45,Jakart,DRV0316,RDR03812,Prem,10.59,15.44,card,Completed,5.3,4.0,2.0,no,55.2
RD005041,2024-03-16,07:05:33,Manila,DRV0121,RDR03837,economy,2.52,7.55,cash,Completed,5.1,0.9,1.0,NO,7.2
RD014594,2024-11-26,17:28:31,Singapore,DRV0306,RDR03258,PREMIUM,3.6,8.56,Debit Card,Cancelled,4.9,4.6,1.2,No,24.1
RD007306,2024-08-09,17:50,Bangkok,DRV0135,RDR02174,economy ,4.65,10.21,E-Wallet,Completed,4.0,3.9,1.0,No,27.5
RD000358,20-Feb-2024,14:03:19,Manila,DRV0689,RDR00342,economy ,3.86,8.22,E-wallet,Completed,4.3,4.7,1.2,No,22.3
RD010158,2024-10-31,18:05,,DRV0605,RDR01617,economy,6.61,13.57,cash,Completed,5.1,,2.0,No,44.2
RD008300,2024-10-14,15:09,Singapore,DRV0123,RDR02504,ECONOMY,972.16,1681.83,Credit Card,completed,4.0,2.0,1.2,yes,4457.0
RD010876,2024-04-26,07:51:44,Kuala Lumpur,DRV0687,RDR03965,BIKE,1.61,5.44,wallet,Completed,4.7,1.7,,No,8.2
RD000048,03-20-2024,04:42:27,kuala lumpur,DRV0411,RDR02930,Economy,,18.93,Debit Card,Completed,4.9,3.2,1.0,no,61.1
RD006313,16/10/2024,17:25:45,Bangkok,DRV0404,RDR04392,ECONOMY,13.08,24.55,Debit Card,Completed,2.2,2.8,1.2,No,65.1
RD011657,28/02/2024,02:48 PM,Bangkok,DRV0088,RDR01080,economy,2.03,6.86,wallet,Completed,4.1,3.7,1.0,No,16.9
RD013568,2024-02-25,08:11,singapore,DRV0558,RDR01405,economy ,37.66,51.06,Cash,Completed,6.0,5.4,1.2,Yes,165.2
RD000709,2024-12-10,12:41:19,Singapore,DRV0779,RDR04138,Premium,,8.22,Cash,Completed,1.0,4.3,1.5,no,13.4
RD006299,2024-02-22,14:36:13,Ho Chi Minh City,DRV0287,RDR00603,PREMIUM,9.29,16.72,Card,Completed,2.7,3.1,1.5,Yes,42.0
RD003955,2024-07-05,16:57:44,Bangkok,DRV0121,RDR00838,Motorbike,5.85,12.29,CASH,Completed,3.8,4.9,2.5,No,31.3
RD000837,2024-03-21,07:13:52,Manila,DRV0480,RDR04268,economy,12.34,18.73,CASH,Completed,5.4,4.2,1.0,TRUE,78.6
RD011545,2024-08-21,15:48:41,BKK,DRV0463,RDR02446,Economy,4.35,7.79,Credit Card,Completed,5.1,4.6,1.8,No,28.0
RD002343,2024/09/05,04:11 PM,Ho Chi Minh City,DRV0550,RDR04574,PREMIUM,10.64,17.7,Wallet,Completed,2.7,3.9,1.2,No,39.1
RD005730,10-Sep-2024,03:41:43,Kuala lumpur,DRV0072,RDR04342,ECONOMY,7.71,17.52,Cash,Completed,4.4,5.4,1.5,No,43.0
RD012131,05/12/2024,07:52 AM,Ho chi minh city,DRV0251,RDR00829,economy ,11.16,19.04,card,Cancelled,3.1,4.2,1.5,no,46.1
RD012437,2024/05/19,14:33:30,Ho chi minh city,DRV0410,RDR02127,Prem,7.9,15.74,,Completed,4.1,0.7,1.2,Yes,
RD007542,2024-08-22,07:07 PM,,DRV0689,RDR00872,Bike,2.34,6.53,cash,Completed,4.9,4.1,1.2,No,15.0
RD007404,2024-12-10,07:31:57,Bangkok,DRV0793,RDR02038,Economy,7.47,17.65,Wallet,Cancelled,3.6,3.9,1.0,Yes,40.1
RD006339,2024-10-20,10:40:34,singapore,DRV0276,RDR04977,ECONOMY,16.85,32.27,Card,Completed,2.9,4.9,1.0,yes,70.9
RD004961,2024/04/17,10:15:36,BKK,DRV0306,RDR03909,premium,11.29,21.29,CASH,Completed,4.8,3.1,2.0,,71.8
RD012361,2024/07/19,09:01 AM,HCMC,DRV0010,RDR04735,premium,10.2,21.86,E-wallet,Completed,4.8,1.7,1.0,No,61.6
RD013620,08/05/2024,14:37:09,Jakarta ,DRV0357,RDR04517,economy ,1.7,4.67,E-Wallet,Completed,4.7,4.1,1.8,Yes,7.9
RD014571,21/09/2024,17:13:18,Jakart,DRV0041,RDR02700,Prem,5.71,10.43,wallet,No-show,4.0,3.8,1.2,No,27.5
RD010369,04-09-2024,15:55:00,BKK,DRV0215,RDR01516,Eco,1.72,7.13,cash,Completed,5.0,4.1,1.5,Yes,
RD012588,2024-05-19,19:43:43,Manila,DRV0724,RDR00631,Premium,6.62,15.15,CASH,Canceled,5.3,3.6,1.5,no,29.9
RD004392,04-04-2024,08:14:08,SG,DRV0356,RDR00952,Prem,3.67,5.58,cash,Completed,3.7,5.3,1.5,Yes,20.1
RD008133,2024-08-04,04:01,manila,DRV0712,RDR00444,Economy,1.16,1.29,Credit Card,Completed,5.4,4.1,1.5,No,5.5
RD013437,2024-10-21,12:34:02,Kuala  Lumpur,DRV0302,RDR03465,Economy,3.19,8.15,Credit Card,Cancelled,4.9,,1.2,No,15.1
RD004901,19/11/2024,07:39,Singapour,DRV0500,RDR04094,economy ,10.99,19.9,Debit Card,Canceled,4.0,,2.0,,64.3
RD008608,09-06-2024,23:14,Manila,DRV0789,RDR01333,Eco,1.56,7.71,Cash,Cancelled,5.0,1.0,1.0,No,9.2
RD006082,2024-01-12,18:14:05,Jakarta ,DRV0260,RDR00529,economy ,4.6,8.83,Card,Canceled,5.3,5.0,1.0,No,22.1
